Date,OutPerform,Target,Predictions
2010-06-02 10:30:00,0.00041345093715550174,1,0.5097574426173923
2010-06-02 11:00:00,-0.00031565552754508897,0,0.5111659246433424
2010-06-02 11:30:00,0.00013827433628321728,1,0.47992928533283974
2010-06-02 12:00:00,-0.0033284619839046847,0,0.5025242830954337
2010-06-02 12:30:00,0.002569077280918597,1,0.5473227907079499
2010-06-02 13:00:00,0.0004959239041841812,1,0.5150956693709349
2010-06-03 06:30:00,0.006824115014307797,1,0.5580101094041658
2010-06-03 07:00:00,0.02120773029130696,1,0.4860206432797446
2010-06-03 07:30:00,0.0022102643058159455,1,0.4860666779884469
2010-06-03 08:00:00,0.019692873965058144,1,0.4966292236634418
2010-06-03 08:30:00,0.007336110653646255,1,0.47850184140465346
2010-06-03 09:00:00,0.001206306859382611,1,0.48814386507725116
2010-06-03 09:30:00,0.004077555010547629,1,0.5188114487365647
2010-06-03 10:00:00,-1.3954827575490825e-05,0,0.4838424752090404
2010-06-03 10:30:00,-0.0008557980316644676,0,0.5279097954702361
2010-06-03 11:00:00,0.007899334463307373,1,0.538671203300307
2010-06-03 11:30:00,0.001346125429754652,1,0.4973172248781729
2010-06-03 12:00:00,0.002541301044621358,1,0.5008673931059549
2010-06-03 12:30:00,-0.0020751681528008437,0,0.5221501858067856
2010-06-03 13:00:00,0.0032970971128313264,1,0.5425260216787969
2010-06-04 06:30:00,-0.002173952778501298,0,0.5039736009482388
2010-06-04 07:00:00,0.021742407276354014,1,0.5486861554153699
2010-06-04 07:30:00,0.004081185893084038,1,0.4493880718890451
2010-06-04 08:00:00,-0.005474088670123112,0,0.4827155661603701
2010-06-04 08:30:00,-0.004869703345213416,0,0.508953957465501
2010-06-04 09:00:00,0.002869323961564696,1,0.5151888650172967
2010-06-04 09:30:00,-0.007842313049641891,0,0.5069170065993611
2010-06-04 10:00:00,0.0034996644956233336,1,0.558608113612046
2010-06-04 10:30:00,-0.005337142898916625,0,0.5138406273636762
2010-06-04 11:00:00,-0.012125095634924365,0,0.5086093909105786
2010-06-04 11:30:00,-0.005922753970663774,0,0.5321145998267736
2010-06-04 12:00:00,-0.004789626582312412,0,0.5527395322361998
2010-06-04 12:30:00,0.0037084756603900093,1,0.5461594309639242
2010-06-04 13:00:00,-0.003430847125469927,0,0.46025580804415733
2010-06-07 06:30:00,0.004561587508415954,1,0.5082740851136293
2010-06-07 07:00:00,0.0020737070846073014,1,0.4466711774156725
2010-06-07 07:30:00,0.005322317600757964,1,0.44014399112788694
2010-06-07 08:00:00,-0.017255158146877836,0,0.504266969181744
2010-06-07 08:30:00,-0.0026581677611918764,0,0.5243555276870481
2010-06-07 09:00:00,-0.0008048454099274238,0,0.49803350896030707
2010-06-07 09:30:00,0.0020587475234732366,1,0.5298617877175148
2010-06-07 10:00:00,0.005319098058495619,1,0.48548199938354125
2010-06-07 10:30:00,0.0023361419534346783,1,0.5066937149287029
2010-06-07 11:00:00,-0.004579891256879742,0,0.4686260797549806
2010-06-07 11:30:00,0.0004932542891045166,1,0.5064339756104114
2010-06-07 12:00:00,-0.005840499528487975,0,0.46571621399764046
2010-06-07 12:30:00,0.0013181613121203695,1,0.5668324847911673
2010-06-07 13:00:00,0.00383725274735347,1,0.477595018376974
2010-06-08 06:30:00,0.00984244919470878,1,0.47834338597957293
2010-06-08 07:00:00,-0.011572793528265679,0,0.42331729516483596
2010-06-08 07:30:00,0.0007210845111047526,1,0.5286405893706955
2010-06-08 08:00:00,-0.00031167538219212254,0,0.47955160250174944
2010-06-08 08:30:00,0.008806957064108722,1,0.4682225216501577
2010-06-08 09:00:00,-0.0092522495529338,0,0.43607347564628435
2010-06-08 09:30:00,-0.0005400976932884438,0,0.5175779792382778
2010-06-08 10:00:00,-0.002797737084418994,0,0.46591593614465415
2010-06-08 10:30:00,0.002156675541081121,1,0.5149918817149497
2010-06-08 11:00:00,-0.0057513818408194695,0,0.44782727363181024
2010-06-08 11:30:00,-0.0014914167565409642,0,0.5398182585342737
2010-06-08 12:00:00,-0.0015071329671946243,0,0.5553877024405313
2010-06-08 12:30:00,-0.000963883326064785,0,0.48069784911933233
2010-06-08 13:00:00,-0.0008570361029376361,0,0.555579203888869
2010-06-09 06:30:00,0.005081537774069611,1,0.55757581876083
2010-06-09 07:00:00,0.009787963567154168,1,0.5058730880507996
2010-06-09 07:30:00,-0.00033708760075779054,0,0.48725324912591134
2010-06-09 08:00:00,0.0061596501404179715,1,0.5072626325387796
2010-06-09 08:30:00,0.0020820937708667664,1,0.5172449241142671
2010-06-09 09:00:00,-0.002356653878914927,0,0.558250402675455
2010-06-09 09:30:00,0.0027654073919316513,1,0.5254945911975297
2010-06-09 10:00:00,-0.0009613396550840481,0,0.5440559899323169
2010-06-09 10:30:00,0.0002616679913404196,1,0.5384199683393417
2010-06-09 11:00:00,-0.0016301119444100953,0,0.505213164032946
2010-06-09 11:30:00,0.0033342675808765154,1,0.5151912198817792
2010-06-09 12:00:00,-0.005529132832242545,0,0.5022537174249927
2010-06-09 12:30:00,-0.0011311570095069445,0,0.5425774627675755
2010-06-09 13:00:00,-0.0017267879521490892,0,0.49916230375468557
2010-06-10 06:30:00,0.001483530479645001,1,0.5293067246516086
2010-06-10 07:00:00,-0.00630456436540805,0,0.48663946166950334
2010-06-10 07:30:00,0.0020670318683121414,1,0.5521989001083178
2010-06-10 08:00:00,-0.004049983502038335,0,0.4768280813790782
2010-06-10 08:30:00,-0.004061945764702313,0,0.5489284691922397
2010-06-10 09:00:00,0.013378699981506204,1,0.5271197676627276
