Date,OutPerform,Target,Predictions
2008-04-17 08:00:00,0.002628614344724056,1,0.5259498647210801
2008-04-17 08:30:00,-0.0007600793126238958,0,0.5043438852932254
2008-04-17 09:00:00,-0.0017997264084330666,0,0.5194677417196918
2008-04-17 09:30:00,0.0010973691493514348,1,0.527847235603363
2008-04-17 10:00:00,0.0014580909581356494,1,0.5416798298549578
2008-04-17 10:30:00,-0.002554666901519953,0,0.5312130434931467
2008-04-17 11:00:00,-0.0024338547065819727,0,0.5318350318724111
2008-04-17 11:30:00,-9.521307846838134e-05,0,0.5373616481938492
2008-04-17 12:00:00,0.00028338455823762043,1,0.5306520406066817
2008-04-17 12:30:00,0.0005499519084566362,1,0.5198264698967976
2008-04-17 13:00:00,-0.0011476498607398966,0,0.5031120469916026
2008-04-18 06:30:00,-0.014492336975433728,0,0.5111939762207637
2008-04-18 07:00:00,0.0024539560922430814,1,0.5026379810158094
2008-04-18 07:30:00,-0.004467445740826026,0,0.5339334653484223
2008-04-18 08:00:00,0.0005987749983282775,1,0.5270472031452885
2008-04-18 08:30:00,-0.0024684365776226347,0,0.5361613447951973
2008-04-18 09:00:00,0.0016101518976372464,1,0.5589811561230321
2008-04-18 09:30:00,-0.0021687493545388126,0,0.5403823255380331
2008-04-18 10:00:00,0.00047090579531294807,1,0.5478147401365492
2008-04-18 10:30:00,-0.0014638686625212394,0,0.5340939344923545
2008-04-18 11:00:00,0.0009849932421641672,1,0.5268424174455925
2008-04-18 11:30:00,0.0037236921012462343,1,0.5276562764873515
2008-04-18 12:00:00,-8.302074255250869e-05,0,0.528824430057799
2008-04-18 12:30:00,0.00127895924890975,1,0.5144267417476306
2008-04-18 13:00:00,0.002510575408753102,1,0.5278427040946746
2008-04-21 06:30:00,0.0031722041029176307,1,0.5214852433613258
2008-04-21 07:00:00,0.0010496021030690361,1,0.484929451664364
2008-04-21 07:30:00,-0.0026431613666654252,0,0.4890985822873947
2008-04-21 08:00:00,-0.000522247754334737,0,0.5770609097195041
2008-04-21 08:30:00,-0.0053133491081911455,0,0.5401523141145064
2008-04-21 09:00:00,0.001155724365217825,1,0.5451913569965682
2008-04-21 09:30:00,-0.0001257192650631067,0,0.5077113540722978
2008-04-21 10:00:00,0.003375210950684382,1,0.5185456779739511
2008-04-21 10:30:00,0.0006628412674600792,1,0.5081788565510537
2008-04-21 11:00:00,0.0016441959754058821,1,0.5278483673220901
2008-04-21 11:30:00,-0.0005562355524970641,0,0.4883951529005258
2008-04-21 12:00:00,-0.001905645774256337,0,0.48689217214309666
2008-04-21 12:30:00,-0.0006021348830991258,0,0.5248443101307458
2008-04-21 13:00:00,-0.0020545122680446504,0,0.5053052955632249
2008-04-22 06:30:00,0.004938872092004276,1,0.5295872350368963
2008-04-22 07:00:00,0.004591051654188827,1,0.5298416157895725
2008-04-22 07:30:00,0.006130457686881585,1,0.4649158500973528
2008-04-22 08:00:00,-0.0038114613837676448,0,0.45649141137631105
2008-04-22 08:30:00,0.0055635552664448085,1,0.5026278374293495
2008-04-22 09:00:00,0.0055306616094610295,1,0.4645601188003129
2008-04-22 09:30:00,-0.0018556709417875128,0,0.4637490583448573
2008-04-22 10:00:00,0.0031949939508877367,1,0.505627378919482
2008-04-22 10:30:00,-0.0005714728644123923,0,0.48891768694693366
2008-04-22 11:00:00,0.0006392791687002131,1,0.5136558469116969
2008-04-22 11:30:00,0.0007175212710677226,1,0.4886899403155745
2008-04-22 12:00:00,-0.00019620373404849456,0,0.4935140844001837
2008-04-22 12:30:00,0.0016243962673219148,1,0.4922159749230732
2008-04-22 13:00:00,-0.002072196989141739,0,0.4845555300602145
2008-04-23 06:30:00,-0.007748597883783681,0,0.5008419669296277
2008-04-23 07:00:00,0.0057079205119158205,1,0.48930717880611196
2008-04-23 07:30:00,-0.005483189943499056,0,0.5293797547159514
2008-04-23 08:00:00,0.0011865050978965286,1,0.5207166257221206
2008-04-23 08:30:00,0.001559089491736776,1,0.4828116472892646
2008-04-23 09:00:00,0.00033661687937613927,1,0.5106275723728346
2008-04-23 09:30:00,0.0047490033502848306,1,0.48397506621223796
2008-04-23 10:00:00,0.0019799400542424017,1,0.5088058326959064
2008-04-23 10:30:00,-0.0020704913962259486,0,0.4949516484810898
2008-04-23 11:00:00,-0.0007577284492401581,0,0.5138868498038628
2008-04-23 11:30:00,0.0003173254080388599,1,0.5113548081387655
2008-04-23 12:00:00,-0.00016199265982641542,0,0.5068540700531186
2008-04-23 12:30:00,0.0017671760848156914,1,0.4961656587597034
2008-04-23 13:00:00,-0.0016988800707747886,0,0.5031403003644513
2008-04-24 06:30:00,-0.01204676391069448,0,0.5119967519501792
2008-04-24 07:00:00,0.00045616344212784377,1,0.5152459175224279
2008-04-24 07:30:00,-0.004287554586542064,0,0.5380012367344182
2008-04-24 08:00:00,-0.0006518897130305401,0,0.5166119515465839
2008-04-24 08:30:00,-0.0019121422605545835,0,0.5154207962677079
2008-04-24 09:00:00,0.0005423149836047969,1,0.530840478980109
2008-04-24 09:30:00,-0.009409003366666058,0,0.514425543335936
2008-04-24 10:00:00,0.0004842241637632583,1,0.5289027758238428
2008-04-24 10:30:00,-0.00010310341272301571,0,0.5024995617015257
2008-04-24 11:00:00,9.003577237010063e-05,1,0.5095135692376362
2008-04-24 11:30:00,-0.0009425832434148962,0,0.5017558738446314
2008-04-24 12:00:00,-0.0002686531391714597,0,0.5162929313823894
2008-04-24 12:30:00,-0.002569932529448482,0,0.5067868218096795
2008-04-24 13:00:00,0.0012844054461373933,1,0.5162707745489715
