Date,OutPerform,Target,Predictions
2016-08-18 14:30:00,0.0006756756756756756,1,0.3401634072239761
2016-08-18 15:00:00,0.0,0,0.3619260598111357
2016-08-19 09:30:00,0.0,0,0.347009905711117
2016-08-19 10:00:00,-0.0006770480704129994,0,0.336632407198314
2016-08-19 11:00:00,-0.0020394289598912306,0,0.30714363070608247
2016-08-19 11:30:00,0.0,0,0.33927948921042417
2016-08-19 14:00:00,0.0,0,0.3660126058992816
2016-08-19 14:30:00,0.0,0,0.36580266680489343
2016-08-19 15:00:00,-0.000681198910081744,0,0.33732859146342475
2016-08-22 09:30:00,0.0013559322033898306,1,0.3426075951243082
2016-08-22 10:00:00,0.0,0,0.3736066523026302
2016-08-22 11:00:00,0.0006779661016949152,1,0.3589249331332104
2016-08-22 11:30:00,0.0,0,0.3598337873815265
2016-08-22 14:00:00,-0.001358695652173913,0,0.3507177110557911
2016-08-22 14:30:00,0.0006816632583503749,1,0.3508120797986438
2016-08-22 15:00:00,-0.000681198910081744,0,0.3620141208934981
2016-08-23 09:30:00,-0.0013596193065941538,0,0.35378121447864025
2016-08-23 10:00:00,0.0,0,0.34214266271121907
2016-08-23 11:00:00,0.0013633265167007499,1,0.31973798564783995
2016-08-23 11:30:00,-0.0006868131868131869,0,0.37338477546639576
2016-08-23 14:00:00,0.0006887052341597796,1,0.3512352028426593
2016-08-23 14:30:00,0.0,0,0.37887909590114616
2016-08-23 15:00:00,0.002066115702479339,1,0.3620149031092189
2016-08-24 09:30:00,0.0006887052341597796,1,0.40073552567653775
2016-08-24 10:00:00,-0.0006887052341597797,0,0.35995059158630766
2016-08-24 11:00:00,0.0,0,0.34197858654832436
2016-08-24 11:30:00,-0.0006906077348066299,0,0.3582407693662561
2016-08-24 14:00:00,0.0,0,0.3658572393361739
2016-08-24 14:30:00,0.0,0,0.3764243385311746
2016-08-24 15:00:00,-0.0006901311249137337,0,0.3662735263982727
2016-08-25 09:30:00,-0.0013783597518952446,0,0.3751519786498267
2016-08-25 10:00:00,-0.0006906077348066299,0,0.36971645210285964
2016-08-25 11:00:00,-0.0013812154696132596,0,0.35188578141463267
2016-08-25 11:30:00,-0.000687757909215956,0,0.36864048456553633
2016-08-25 14:00:00,0.0,0,0.38214277602350294
2016-08-25 14:30:00,0.0,0,0.391096490285271
2016-08-25 15:00:00,0.001379310344827586,1,0.37813524875446936
2016-08-26 09:30:00,0.0,0,0.37979988084308736
2016-08-26 10:00:00,-0.0006901311249137337,0,0.3693662393669357
2016-08-26 11:00:00,0.0,0,0.3552168139484981
2016-08-26 11:30:00,0.0,0,0.35312453430271695
2016-08-26 14:00:00,-0.0020646937370956643,0,0.34210605537719196
2016-08-26 14:30:00,0.0,0,0.3653141519380389
2016-08-26 15:00:00,-0.0006901311249137337,0,0.3711030726265668
2016-08-29 09:30:00,0.0006830601092896174,1,0.3561525019510865
2016-08-29 10:00:00,0.0006811989100817438,1,0.42714052249145096
2016-08-29 11:00:00,-0.0006807351940095302,0,0.39224408276044953
2016-08-29 11:30:00,-0.0006807351940095302,0,0.3383763523279459
2016-08-29 14:00:00,-0.0006802721088435375,0,0.3500779070784739
2016-08-29 14:30:00,0.0,0,0.3610245495102593
2016-08-29 15:00:00,-0.0006802721088435375,0,0.3849611755140377
2016-08-30 09:30:00,0.0006807351940095302,1,0.36572294434673563
2016-08-30 10:00:00,-0.0034059945504087193,0,0.3383860770516636
2016-08-30 11:00:00,0.0,0,0.4404631252880734
2016-08-30 11:30:00,-0.0006798096532970769,0,0.33545227035185443
2016-08-30 14:00:00,-0.0013633265167007499,0,0.3388951408395747
2016-08-30 14:30:00,0.0006825938566552901,1,0.33867265885408576
2016-08-30 15:00:00,-0.0020491803278688526,0,0.35677748299902545
2016-08-31 09:30:00,-0.0006854009595613434,0,0.3665670932172236
2016-08-31 10:00:00,-0.0006844626967830254,0,0.3242166994852027
2016-08-31 11:00:00,0.0,0,0.3090685385160423
2016-08-31 11:30:00,0.000683526999316473,1,0.3550268183564091
2016-08-31 14:00:00,0.0,0,0.33766711072233585
2016-08-31 14:30:00,-0.0013764624913971096,0,0.339049835304961
2016-08-31 15:00:00,-0.0013774104683195593,0,0.33735397358226715
2016-09-01 09:30:00,0.0,0,0.3488005028307138
2016-09-01 10:00:00,-0.0006872852233676976,0,0.343956974682091
2016-09-01 11:00:00,-0.000687757909215956,0,0.359439897055822
2016-09-01 11:30:00,0.0006882312456985547,1,0.3405274548195302
2016-09-01 14:00:00,0.0,0,0.3679538256137736
2016-09-01 14:30:00,-0.0006887052341597797,0,0.36154833572957856
2016-09-01 15:00:00,0.0006877579092159559,1,0.3432228844240414
2016-09-02 09:30:00,-0.0013708019191226869,0,0.38895612007409414
2016-09-02 10:00:00,0.0,0,0.323750421085963
2016-09-02 11:00:00,-0.0006854009595613434,0,0.3220176858255648
2016-09-02 11:30:00,-0.0006863417982155114,0,0.34514947593460477
2016-09-02 14:00:00,-0.0013745704467353953,0,0.3500765537675331
2016-09-02 14:30:00,-0.0006872852233676976,0,0.3460746432231339
2016-09-02 15:00:00,-0.0006868131868131869,0,0.32624428656874854
2016-09-05 09:30:00,-0.002777777777777778,0,0.33993400788078765
2016-09-05 10:00:00,-0.0006949270326615706,0,0.47402299413330534
2016-09-05 11:00:00,0.0,0,0.34847075852220594
2016-09-05 11:30:00,0.0,0,0.34893942627241903
2016-09-05 14:00:00,-0.000697350069735007,0,0.34991111641061323
2016-09-05 14:30:00,0.0007002801120448179,1,0.3749109094735835
2016-09-05 15:00:00,0.0,0,0.38538253845199466
